# Samples Generated by Stan
# stan_version_major=2
# stan_version_minor=1
# stan_version_patch=0
# init=random
# seed=385583929
# chain_id=1
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=./diagnostic_file.dat_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,alpha,beta,p_alpha,p_beta,g_alpha,g_beta
-84.8852,0.00952834,1.72229,0,0,-4.86063,-2.58646,-3.06411,1.08888,5.37402,2.33402
-84.478,0.991577,0.408558,1,0,-5.12643,-2.65176,5.31134,0.730382,-2.3045,-0.778488
-85.382,0.484762,0.292373,1,0,-4.6042,-3.58888,-3.37399,0.0276788,-2.20758,-2.84702
-85.382,1.37075e-284,1.64823,0,1,-4.6042,-3.58888,-1.54989,-0.621616,-2.20758,-2.84702
-86.1315,0.961021,0.211024,1,0,-4.18232,-3.74595,-0.73132,0.860691,6.19863,3.36378
-85.8168,1,0.229963,0,0,-4.18417,-3.87838,-0.373652,-0.731484,3.12682,1.2493
-85.8168,0.0283176,0.338901,0,0,-4.18417,-3.87838,-1.19884,-1.36693,3.12682,1.2493
-84.4593,0.9999,0.0309156,5,0,-5.03717,-2.50747,1.39879,-1.65928,1.12234,1.27315
-84.6492,0.995072,0.05043,2,0,-5.15641,-2.72007,-0.811913,-0.998568,-3.56503,-1.65586
-84.9555,0.986075,0.0865251,3,0,-4.92924,-2.42357,0.302182,1.53345,4.87857,2.92468
-84.451,0.964521,0.150089,1,0,-5.08404,-2.49087,-1.80987,-0.535627,0.0552311,1.03771
-84.451,0.501155,0.24874,1,0,-5.08404,-2.49087,-3.6397,-0.0346384,0.0552311,1.03771
-84.7812,0.992378,0.0963471,3,0,-4.80606,-3.19116,1.07329,-0.859201,-0.907678,-1.75543
-87.3817,0.930735,0.177592,3,0,-2.72757,-5.80654,-2.20564,0.344593,-4.40462,-4.82825
-86.9102,1,0.270327,1,0,-2.63184,-5.6352,0.505093,0.411809,1.58491,1.26594
-86.988,0.379922,0.511429,1,0,-2.30038,-5.98024,0.90687,-0.853241,0.890841,0.643619
-86.8821,0.9949,0.139345,3,0,-2.65887,-5.62695,-0.980553,0.188457,1.12829,0.795417
-87.069,0.874684,0.259829,1,0,-2.63371,-5.56122,0.282185,0.153633,3.477,3.17011
-87.069,0.292919,0.332484,0,0,-2.63371,-5.56122,-0.65449,-1.00885,3.477,3.17011
-88.7479,0.955988,0.0718067,3,0,-2.16849,-5.77889,-0.509209,0.612891,10.0622,10.411
-88.7479,0.705929,0.118564,0,0,-2.16849,-5.77889,1.70777,1.22964,10.0622,10.411
-87.8729,0.900227,0.0916871,1,0,-2.41488,-6.17932,-2.15165,-1.99024,-5.67859,-6.2887
-88.0294,0.985748,0.127188,4,0,-1.21568,-7.19942,2.27283,0.203214,-4.27581,-5.85002
-87.4094,1,0.226113,0,0,-1.19139,-7.07057,0.379681,0.871113,-1.6953,-2.55975
-87.4094,0.0443305,0.415288,0,0,-1.19139,-7.07057,0.488761,-0.643984,-1.6953,-2.55975
-87.7098,0.99958,0.0469545,5,0,-0.0831184,-7.67884,1.93086,-1.08655,0.760168,0.496705
-88.0845,0.981911,0.0864518,2,0,-0.100834,-7.52196,-0.399642,0.590521,3.04017,4.80477
-88.0906,0.997384,0.149815,2,0,-0.51602,-7.66311,-1.29921,0.347855,-2.86794,-5.18682
-88.0906,0.527389,0.268775,0,0,-0.51602,-7.66311,0.198417,1.72067,-2.86794,-5.18682
-87.5783,0.982752,0.127543,2,0,-0.561504,-7.49961,0.309823,1.35693,-0.946948,-2.09047
-85.8721,0.993978,0.217866,4,0,-4.13889,-4.08823,-2.06016,1.01542,-0.15237,-1.16791
-85.8721,1.29996e-11,0.380456,0,0,-4.13889,-4.08823,-1.14124,-2.59824,-0.15237,-1.16791
-86.1132,0.998654,0.0432706,3,0,-4.00364,-4.07827,0.558963,-0.112302,3.74849,2.00701
-84.4136,0.999156,0.0768479,3,0,-4.93298,-2.79632,1.12384,-2.08797,0.978695,-0.0519845
-86.1043,0.95496,0.135382,2,0,-5.43505,-2.14116,0.737026,0.797753,-5.68577,3.24866
-85.6603,0.986135,0.20999,1,0,-5.42126,-2.44308,1.59222,-0.767715,-6.81151,-0.698599
-84.6517,1,0.351268,0,0,-5.21558,-2.50264,1.5726,-0.161505,-3.11713,-0.0659677
-84.6517,0.00104174,0.604417,0,0,-5.21558,-2.50264,-0.442463,-0.64451,-3.11713,-0.0659677
-84.9281,0.99952,0.0761282,3,0,-5.17141,-2.25127,0.62091,-0.113386,-0.493517,2.95942
-86.2711,0.92519,0.131266,2,0,-5.10687,-1.9869,0.724554,1.80605,2.43821,6.84629
-89.8219,0.746054,0.185423,2,0,-5.19611,-1.6163,-0.807229,-1.68434,1.00634,13.6588
-87.0953,0.970366,0.165026,1,0,-4.94857,-1.97703,-0.239731,2.91098,7.20194,7.6529
-85.1161,1,0.259486,1,0,-4.96685,-2.31849,0.720421,1.80523,4.60255,3.56081
-85.6472,0.857806,0.436548,0,0,-5.07327,-3.15561,-0.933962,0.918383,-6.23427,-4.7603
-85.6472,1.94968e-05,0.511296,0,0,-5.07327,-3.15561,0.347746,0.724434,-6.23427,-4.7603
-85.7416,0.999169,0.0715249,3,0,-4.44239,-3.3358,1.95634,-0.201944,6.88674,3.01175
-85.1348,0.982476,0.119817,2,0,-4.5788,-3.27493,0.85441,1.45526,3.84806,1.0567
-84.8215,0.991565,0.191279,1,0,-4.70287,-3.1868,-1.19505,0.105402,1.82063,-0.171107
-84.8215,0.395532,0.310087,0,0,-4.70287,-3.1868,-0.894023,-1.02124,1.82063,-0.171107
-84.7222,0.995634,0.119037,1,0,-4.88422,-3.10809,0.729871,-0.525318,-1.65394,-2.06055
-85.0242,0.99767,0.194167,1,0,-4.61017,-3.28368,0.936916,-0.397487,2.79398,0.420751
-85.22,0.711189,0.316113,0,0,-5.1544,-2.94004,-2.13412,1.68168,-5.56757,-3.61897
-86.1353,0.904558,0.260249,1,0,-5.42195,-2.11167,-0.876169,-1.50694,-5.32929,3.74699
-86.3677,0.902701,0.337794,0,0,-5.4034,-2.03713,0.892464,-0.619123,-4.71476,4.99932
-86.3677,0.483852,0.435036,0,0,-5.4034,-2.03713,-1.72129,-0.130522,-4.71476,4.99932
-87.0777,0.863068,0.212101,0,0,-5.34905,-1.89115,-0.784849,0.114835,-3.17084,7.70772
-84.962,1,0.249295,2,0,-4.72273,-3.33204,-2.18763,1.44705,-0.952605,-1.90017
-84.962,2.62725e-06,0.399635,0,0,-4.72273,-3.33204,-1.89552,-1.46952,-0.952605,-1.90017
-84.9616,0.998848,0.065946,2,0,-4.63673,-3.29937,-0.669376,-0.240264,1.7917,-0.188362
-84.9316,0.999618,0.105675,0,0,-4.6563,-3.29912,0.391134,-0.0294071,1.26871,-0.510284
-84.3776,0.999994,0.168638,2,0,-5.0535,-2.67641,1.00143,-1.17154,-0.812994,-0.331173
-86.0852,0.912251,0.267798,2,0,-3.93599,-4.24532,1.0852,-0.737303,1.74486,0.530266
-86.1121,0.999844,0.348251,0,0,-3.91147,-4.27448,0.17946,0.181539,1.7386,0.551752
-86.1121,0.00120734,0.547386,0,0,-3.91147,-4.27448,-1.1735,-0.0671079,1.7386,0.551752
-86.4992,0.998556,0.0963318,3,0,-3.46824,-4.85666,-1.10657,0.410641,-0.27671,-0.866027
-87.5994,0.783214,0.151304,0,0,-3.31527,-4.68959,1.1232,0.585185,8.55017,7.16367
-87.8383,0.945586,0.148401,0,0,-3.2704,-4.71117,0.166193,0.739521,9.37396,7.96627
-87.1431,1,0.206392,0,0,-3.27216,-4.81518,0.655355,1.04743,6.20599,5.16508
-85.7536,0.819368,0.321241,2,0,-4.3554,-3.52628,-1.54255,1.45144,5.68834,2.57964
-86.7252,0.828455,0.338864,0,0,-4.58281,-3.90283,-0.0444063,-0.0573572,-6.67222,-6.35635
-86.2272,1,0.364154,0,0,-4.66912,-3.7283,-0.63525,-1.49235,-5.76799,-5.50924
-85.9096,0.0845622,0.560856,1,0,-4.67061,-2.72609,2.77319,-0.759472,9.87259,3.79628
-84.4072,1,0.126708,1,0,-5.04966,-2.54811,3.01904,-0.51284,0.450062,0.808307
-84.9768,0.942055,0.195327,0,0,-5.1116,-2.24132,0.660214,-1.26937,1.07557,3.41878
-84.6514,1,0.265845,1,0,-5.05305,-2.38579,0.163807,-0.856649,1.66838,2.27165
-84.7157,0.796292,0.40633,2,0,-5.23065,-2.43039,1.22032,-0.587211,-2.95585,0.581856
-86.2681,0.285534,0.407383,0,0,-5.27381,-2.99057,-1.48286,0.347337,-8.19059,-5.18577
-85.1236,0.994068,0.144242,2,0,-5.25034,-2.73895,-0.691367,-1.96994,-5.63653,-2.6245
-84.4679,0.987503,0.21706,0,0,-5.09059,-2.72543,-1.52221,-0.18335,-2.15294,-1.10363
-86.4985,0.548101,0.321002,1,0,-5.41818,-2.78124,-0.360026,0.513413,-8.88884,-4.30466
-85.3484,0.983679,0.195742,2,0,-5.22855,-2.85402,-0.834743,-1.69741,-6.19272,-3.51538
-86.1492,0.913887,0.286279,1,0,-5.13382,-3.17215,1.65496,-0.338897,-7.51465,-5.55706
-85.2125,0.979752,0.36309,1,0,-5.34826,-2.39096,-1.36548,-0.52678,-5.15952,0.315677
-85.1092,0.996422,0.523361,0,0,-5.32783,-2.46138,1.42107,-0.0411117,-5.16932,-0.367707
-85.1092,1.47589e-40,0.776789,0,0,-5.32783,-2.46138,1.18603,-2.06949,-5.16932,-0.367707
-84.5823,0.998979,0.163051,2,0,-4.92944,-2.58886,0.20675,1.11416,3.31618,1.59811
-84.3828,1,0.243626,1,0,-5.07236,-2.62857,0.777349,0.267071,-0.828233,-0.0944994
-84.5432,0.95055,0.363359,0,0,-4.87999,-2.74386,-0.376619,0.499261,3.02884,0.965226
-84.8062,0.552853,0.49072,0,0,-4.78724,-3.21478,-0.52352,0.560482,-0.785073,-1.70809
-84.8062,0.87978,0.307578,0,0,-4.78724,-3.21478,-0.324192,1.57122,-0.785073,-1.70809
-85.0444,0.631446,0.362009,0,0,-4.82193,-2.61341,1.30383,-1.22987,6.27627,2.57359
-84.4716,0.578085,0.265022,1,0,-4.97659,-2.88184,-2.62811,-1.20024,-1.09226,-1.24377
-84.9426,0.875548,0.175818,0,0,-4.80022,-2.71195,1.24826,0.79661,5.77829,2.15811
-85.8909,0.704564,0.205321,1,0,-4.57213,-2.98356,1.84861,1.78626,9.21799,3.69991
-85.0262,1,0.173593,3,0,-4.86873,-2.51345,-0.993667,1.92309,5.8854,2.78333
-84.4458,1,0.255567,1,0,-4.96753,-2.61643,-0.929829,-0.539009,1.98002,0.999377
-84.4458,0.376533,0.374981,0,0,-4.96753,-2.61643,-1.67444,0.127302,1.98002,0.999377
-84.6509,0.908153,0.172339,0,0,-5.07882,-2.85771,-0.856018,-1.24509,-3.18596,-2.13589
-84.7767,0.860585,0.213021,1,0,-4.92581,-2.49738,0.798193,1.47615,4.313,2.35233
-84.6284,1,0.240789,1,0,-5.20763,-2.48908,-0.872207,-0.220181,-2.84665,0.127456
-84.6339,0.917884,0.351063,1,0,-4.84901,-2.75696,-1.12849,0.996257,3.75949,1.23825
-84.3729,0.663546,0.439194,1,0,-5.01327,-2.63875,-0.565519,1.4934,0.553179,0.370166
-84.4492,0.960238,0.345369,0,0,-4.99309,-2.56859,-0.19985,0.0100051,1.74956,1.14289
-84.3709,1,0.465661,0,0,-5.05143,-2.65229,-0.0947931,-0.15875,-0.534817,-0.106187
-84.3709,0.0386492,0.672879,0,0,-5.05143,-2.65229,-0.623069,-0.0419577,-0.534817,-0.106187
-84.7093,0.980094,0.172407,2,0,-4.83899,-3.13202,-1.11542,0.483948,-0.886918,-1.6706
-86.2555,0.805566,0.240643,1,0,-4.84853,-3.53873,0.724926,-1.01933,-6.60169,-5.86684
-85.2589,0.843767,0.245446,1,0,-4.51726,-3.57149,2.42513,1.19106,0.220221,-1.14761
-85.6789,0.956503,0.267858,1,0,-4.24556,-3.88759,1.0079,-0.197108,1.23256,-0.207899
-85.3241,0.641117,0.356546,1,0,-4.45558,-3.58718,-1.30898,0.896576,1.5577,-0.204787
-86.3459,0.977377,0.271704,2,0,-3.65162,-4.61345,1.72663,-0.928633,0.735211,-0.0664173
-86.5457,0.437946,0.374291,0,0,-3.4556,-4.75899,-0.46492,0.691431,2.41488,1.57369
-87.5948,0.753194,0.200329,1,0,-3.7335,-4.88936,-0.140748,-1.04993,-6.71004,-6.83875
-86.8737,1,0.186522,0,0,-3.64336,-4.84889,1.23256,0.637304,-4.14408,-4.45842
-86.4956,1,0.266619,0,0,-3.53264,-4.81955,0.861615,0.320504,-1.00951,-1.56151
-86.7522,0.287361,0.380089,1,1,-3.27574,-4.91069,-0.524741,0.754643,3.46538,2.68294
-87.6817,0.696195,0.158397,0,0,-3.48786,-5.14171,1.82673,0.954533,-6.53856,-6.74568
-88.1794,0.998022,0.133976,4,0,-2.13636,-6.47389,1.28077,-0.200506,-6.15525,-6.99773
-87.7008,0.86461,0.19007,1,0,-1.88161,-6.61503,2.53864,1.1876,-4.39346,-5.24193
-87.6691,0.988095,0.214286,3,0,-2.64878,-5.93263,1.62171,-0.847071,-5.34492,-5.82396
-87.6691,1.97964e-10,0.297652,0,0,-2.64878,-5.93263,-1.19064,-2.45173,-5.34492,-5.82396
-90.1022,0.99859,0.0775584,5,0,2.33408,-8.13869,2.38913,-0.0513417,1.45459,6.09801
-91.8067,0.903078,0.109786,1,0,1.98636,-8.78435,-1.86454,-0.857505,-0.351471,-10.1966
-89.3867,0.993775,0.132046,3,0,1.21134,-7.93342,2.56199,1.44068,2.46132,7.30385
-89.0638,1,0.184607,1,0,1.25544,-7.99953,0.233806,-0.868536,1.99837,5.44968
-89.0638,0.180907,0.260171,1,0,1.25544,-7.99953,0.634996,1.89428,1.99837,5.44968
-89.1965,0.996238,0.093757,2,0,1.27518,-7.9836,-0.0223696,-0.517634,2.12787,6.1088
-90.5058,0.885679,0.1313,2,0,1.25544,-7.82743,0.138156,-1.27576,3.34433,11.478
-88.8505,0.916492,0.152847,2,0,0.978101,-7.93119,2.10387,1.94377,2.22632,5.43165
-89.1282,0.972915,0.186985,1,0,0.970151,-7.88311,0.322241,0.38628,2.6505,6.939
-88.2184,0.698116,0.250573,1,0,0.562607,-7.88228,-0.55323,1.9015,1.68974,2.85416
-87.6107,0.950418,0.21388,2,0,-0.592452,-7.29988,1.61624,-1.43421,2.16388,2.72582
-87.6107,0.375383,0.275628,0,0,-0.592452,-7.29988,-0.921678,-1.24636,2.16388,2.72582
-86.7064,0.966234,0.139413,4,0,-3.06975,-5.24958,1.40508,-2.19925,0.298381,-0.162514
-86.9017,0.995264,0.184262,3,0,-2.56896,-5.7332,0.48942,-0.343347,0.66481,0.349987
-87.0927,0.910964,0.254745,3,0,-1.87697,-6.39006,-0.875437,-0.101863,0.35577,0.111182
-87.0927,0.0655936,0.306899,0,0,-1.87697,-6.39006,-0.0688049,-1.37279,0.35577,0.111182
-87.6496,0.963967,0.095274,1,0,-1.75348,-6.30792,0.737719,0.0164456,5.11781,5.5442
-87.2083,0.899819,0.125158,0,0,-1.84408,-6.51602,1.15659,1.55396,-1.76878,-2.29047
-87.0533,0.997031,0.148189,4,0,-2.35848,-5.86676,-0.704794,0.65766,2.37045,2.17916
-88.8327,0.986946,0.204513,3,0,1.47835,-8.15411,2.71464,-0.407309,1.21489,2.12476
-89.1208,0.999665,0.27721,1,0,1.79838,-8.37006,-0.806411,0.162787,0.541482,-2.24137
-89.8183,0.702576,0.382632,1,0,2.23939,-8.16576,-1.75316,0.400334,1.38351,4.94133
-88.4007,0.770563,0.330338,2,0,0.938338,-8.03548,2.55006,-0.93,1.27111,1.92815
-88.2907,0.996906,0.317551,1,0,0.843687,-8.12011,-0.366038,0.274197,0.368612,-1.12077
-88.8392,0.810024,0.434933,1,0,1.55882,-8.20632,-0.420824,0.152184,1.01438,1.05554
-88.8392,0.622523,0.444335,0,0,1.55882,-8.20632,0.138573,-0.537679,1.01438,1.05554
-88.902,0.372038,0.339166,2,0,1.15291,-7.99158,-1.16864,1.1129,1.95843,4.94361
-87.5718,0.978357,0.17591,4,0,-2.71011,-5.85918,3.10456,-1.08237,-5.09898,-5.54639
-87.0788,0.982522,0.233644,3,0,-2.34071,-6.0621,2.98828,-0.618514,-1.88612,-2.2942
-86.9812,1,0.311793,0,0,-2.29797,-6.0012,-0.171733,-0.173637,0.43782,0.165197
-86.9812,0.0429288,0.426665,0,0,-2.29797,-6.0012,-1.60329,-0.136297,0.43782,0.165197
-86.5434,0.982758,0.134639,4,0,-3.49051,-4.70757,-1.69884,0.609124,2.75827,1.84702
-86.6145,0.998774,0.179561,1,0,-3.47056,-4.92632,0.244136,-0.375855,-1.8981,-2.35921
-86.6145,0.305464,0.244966,0,0,-3.47056,-4.92632,2.22228,0.778332,-1.8981,-2.35921
-86.0983,0.999484,0.116475,4,0,-3.98181,-4.12827,-1.12244,0.70544,3.19433,1.61665
-86.0108,0.986495,0.158979,0,0,-4.02624,-4.22644,0.473125,0.540628,-0.202991,-1.12831
-85.7833,0.747305,0.2124,2,0,-4.69335,-3.61496,-2.85363,0.622716,-4.58469,-4.54428
-85.7557,0.890579,0.197666,1,0,-4.4197,-3.38256,-1.76506,-0.90763,6.6639,2.95961
-86.1295,0.670749,0.228164,1,0,-4.18129,-4.17288,0.397775,2.37024,-2.85072,-3.36299
-87.1652,0.8247,0.189383,1,0,-4.10867,-3.66185,-1.43553,0.301952,10.7554,6.48323
-84.9826,0.872647,0.197993,1,0,-4.66388,-3.36179,-3.76406,0.196634,0.047889,-1.27986
-85.7782,0.974544,0.222243,1,0,-4.24566,-3.98876,-1.94283,0.955264,-0.81673,-1.75518
-86.1185,0.953378,0.29,1,0,-4.044,-4.00163,-0.581715,0.394945,4.38445,2.41126
-85.9579,1,0.366203,0,0,-4.15241,-3.8652,1.31469,0.0179142,4.34934,2.17479
-85.9579,2.4931e-08,0.494737,0,0,-4.15241,-3.8652,-1.22023,-1.29711,4.34934,2.17479
-87.9164,0.770834,0.153123,1,0,-3.851,-3.95587,-0.327091,-1.70605,12.0069,8.38514
-87.0251,0.998345,0.147873,3,0,-2.23072,-6.02618,-3.05954,-0.714039,1.36188,1.15889
-86.4488,0.998649,0.199283,4,0,-3.54401,-4.77593,1.26704,-0.59425,-0.299209,-0.922297
-86.3652,0.999895,0.268255,2,0,-3.62743,-4.63491,0.659706,-0.528563,0.859617,0.0599166
-86.3652,1.99125e-05,0.361178,0,0,-3.62743,-4.63491,-0.960917,-1.59471,0.859617,0.0599166
-87.3458,0.967179,0.113624,4,0,-2.36895,-5.76947,1.54527,-0.0838077,4.72774,4.62288
-87.1948,1,0.145997,0,0,-2.37423,-5.80088,-0.33514,-0.480862,3.72337,3.57879
-87.0107,0.530767,0.196445,1,0,-2.28829,-6.06369,-0.948842,-2.03231,-0.812091,-1.15959
-86.6411,0.987605,0.134204,4,0,-3.45275,-4.71728,1.18405,-0.85648,3.56694,2.59977
-86.3827,0.996385,0.177147,1,0,-3.61928,-4.67988,1.1518,0.0675314,0.0208766,-0.675559
-86.3606,0.916308,0.236452,1,0,-3.63442,-4.63984,0.657693,0.280841,0.562716,-0.205956
-86.3606,0.175979,0.281041,0,0,-3.63442,-4.63984,0.871368,1.02079,0.562716,-0.205956
-85.3092,0.997062,0.11608,3,0,-4.51156,-3.6095,1.4638,-1.20895,-0.314162,-1.51275
-85.0039,0.96053,0.154907,2,0,-4.85473,-3.24684,1.63615,-0.434146,-2.82349,-2.96108
-85.0637,0.978453,0.195988,0,0,-4.901,-3.21937,0.0717311,-0.467505,-3.48586,-3.31076
-84.5898,1,0.254032,1,0,-4.85349,-2.78223,0.0565551,-0.997815,3.32181,0.997423
-84.5898,0.369999,0.338997,0,0,-4.85349,-2.78223,0.724179,2.34894,3.32181,0.997423
-84.725,0.990947,0.185965,1,0,-4.83173,-2.74245,-0.208386,0.0738069,4.44433,1.55461
-84.9562,0.976327,0.244859,1,0,-4.74032,-3.31957,1.15661,0.237921,-1.19092,-2.0411
-85.9205,0.46939,0.315433,1,0,-4.34864,-3.48363,-1.48737,-0.531456,6.81621,3.26145
-86.0465,0.944262,0.199747,0,0,-4.36451,-3.41472,-0.916669,-0.0225345,7.78539,3.75147
-85.7747,1,0.245873,0,0,-4.39353,-3.4345,0.996354,0.438979,6.42375,2.90291
-85.3202,1,0.326728,0,0,-4.5779,-3.58388,0.742487,0.0826701,-1.50237,-2.35079
-85.3202,0.00732566,0.433573,0,0,-4.5779,-3.58388,-0.437823,-0.970174,-1.50237,-2.35079
-85.1938,0.971154,0.145299,1,0,-4.62704,-3.49788,-0.429915,-0.926594,-1.25787,-2.16624
-84.5528,0.958771,0.185383,2,0,-4.94447,-2.96647,1.91528,-0.480981,-1.30892,-1.58087
-85.1467,0.994246,0.23225,3,0,-4.54927,-3.45762,0.0263703,0.506669,1.41705,-0.376286
-85.1467,0.0459759,0.305182,0,0,-4.54927,-3.45762,1.55038,1.44783,1.41705,-0.376286
-85.4394,0.982329,0.109044,1,0,-4.65858,-3.56175,0.647817,0.185862,-3.01801,-3.40166
-85.4206,1,0.141034,0,0,-4.63197,-3.57912,-0.52006,-0.0986463,-2.69002,-3.18177
-86.5391,0.984082,0.186636,2,0,-3.42113,-4.91739,-1.42886,1.83358,-0.516165,-1.06559
-86.557,0.944926,0.241368,1,0,-3.35008,-4.94534,-0.250357,-0.392796,0.602428,-4.73511e-05
-87.7384,0.422193,0.295616,0,0,-3.54313,-5.09628,-0.142708,0.506379,-6.76975,-6.95206
-87.8761,0.97016,0.178034,0,0,-3.55766,-5.10143,-0.49189,-0.619757,-7.13062,-7.29442
-86.8846,0.954213,0.225563,1,0,-3.75914,-4.74289,2.06129,0.583006,-4.53343,-4.81313
-86.6807,0.858848,0.279388,1,0,-3.71039,-4.34981,-0.487645,0.873157,5.67779,4.03027
-86.9305,0.99657,0.0380058,4,0,-2.65955,-5.58828,-0.0998818,1.0406,2.09388,1.76765
-86.9305,2.31422e-87,0.543334,0,0,-2.65955,-5.58828,0.3567,0.710257,2.09388,1.76765
-87.1567,0.96295,0.0916545,1,0,-2.72932,-5.75244,-0.16627,-0.027185,-3.33358,-3.73378
-88.151,0.63175,0.117517,0,0,-2.77609,-5.8878,-0.295462,-0.0732541,-6.84469,-7.31394
-87.4568,0.993509,0.0667595,2,0,-2.78635,-5.31004,-0.734016,-0.00143058,6.33871,5.86691
-87.654,0.889013,0.110209,0,0,-2.74727,-5.32068,-0.300606,-0.40063,7.181,6.72813
-87.654,0.0955636,0.139983,1,0,-2.74727,-5.32068,-0.653104,-0.589751,7.181,6.72813
-87.8775,0.997694,0.015368,2,0,-2.73778,-5.29968,0.103385,0.364116,8.11522,7.64652
-88.0608,0.997431,0.0277327,5,0,-3.54186,-5.14155,-0.41436,0.808159,-7.53437,-7.6895
-87.5029,1,0.0510814,1,0,-3.47538,-5.12625,-0.502714,-0.25227,-6.01779,-6.24782
-88.4706,0.863519,0.0958793,2,0,-3.52944,-4.32576,-0.341028,0.737485,12.4879,9.89731
-87.5526,1,0.117365,1,0,-4.60876,-3.99183,-0.936196,0.79735,-8.41469,-7.823
-87.5526,2.35865e-58,0.221111,0,0,-4.60876,-3.99183,0.583399,0.147002,-8.41469,-7.823
-85.3324,0.999706,0.0180446,3,0,-4.48702,-3.62898,0.496246,1.25176,-0.0430394,-1.31489
-85.0221,0.997493,0.0342017,3,0,-4.608,-3.34848,-0.450495,0.313058,1.7407,-0.208258
-84.5305,0.997251,0.0640311,2,0,-4.86911,-2.97618,0.506217,-0.626133,0.440651,-0.721356
-84.4151,0.999725,0.118942,2,0,-4.94515,-2.83116,0.127828,-0.289411,0.265448,-0.46946
-84.4151,0.000813671,0.220792,0,0,-4.94515,-2.83116,-0.788587,-0.538849,0.265448,-0.46946
-84.5205,0.997672,0.0196786,2,0,-5.04446,-2.83764,-0.405974,0.00431559,-2.20852,-1.60932
-84.6248,0.998532,0.0365077,3,0,-4.80642,-2.92787,0.275692,0.0575439,2.76848,0.502285
-85.3339,0.987829,0.0672684,2,0,-4.6708,-3.51871,0.524289,-0.251172,-2.62151,-3.10284
-84.4905,0.989182,0.118924,1,0,-5.10644,-2.71345,-0.613706,0.660906,-2.40291,-1.14675
-84.4905,0.0661883,0.209117,0,0,-5.10644,-2.71345,-0.547942,0.842102,-2.40291,-1.14675
-84.4973,0.99867,0.0249059,3,0,-4.87556,-2.9235,-0.630682,0.616162,0.949621,-0.372339
-84.6892,0.996249,0.0451905,2,0,-4.77986,-2.95271,0.007854,0.104351,3.17557,0.675157
-84.9138,0.936506,0.080623,1,0,-4.75149,-3.2919,-0.403622,-0.524332,-1.04615,-1.93126
-84.8002,0.915382,0.120264,1,0,-4.75622,-2.9275,-0.264269,0.865323,4.21913,1.20575
-84.8697,0.984535,0.167929,1,0,-4.6814,-3.17465,-0.169746,-0.0468772,2.60625,0.28245
-84.8697,0.000151912,0.282696,0,0,-4.6814,-3.17465,-0.101729,-0.388226,2.60625,0.28245
-85.1835,0.996747,0.0311239,3,0,-4.54884,-3.51111,0.175538,0.549578,0.478499,-0.987659
-84.8231,0.970492,0.0544695,2,0,-5.03978,-2.98121,0.158288,-1.14,-3.64329,-2.80381
-85.0416,0.984144,0.0879482,1,0,-5.13222,-2.92204,-0.064104,0.350663,-4.95241,-3.23967
-86.698,0.553953,0.14617,1,0,-4.72971,-3.74159,-0.12007,-0.862251,-7.11316,-6.52488
-88.1177,0.940362,0.0763334,1,0,-4.78414,-3.8679,0.178695,-0.181207,-9.69186,-8.67161
-86.317,1,0.112171,0,0,-4.60258,-3.81366,-0.754912,-0.460855,-5.72075,-5.54822
-86.0167,0.293007,0.191635,0,0,-4.39706,-3.35418,0.478346,-0.383117,7.99392,3.74657
-85.3,1,0.0513357,1,0,-4.47306,-3.58522,-0.366856,-0.742291,1.12561,-0.508827
-86.0452,0.912742,0.0874998,2,0,-4.49541,-3.86691,-0.122141,0.798026,-4.35738,-4.53497
-85.2678,0.98869,0.118215,2,0,-4.489,-3.55734,0.0574785,-0.837705,1.21853,-0.46001
-85.2678,0.20956,0.192935,0,0,-4.489,-3.55734,0.481176,-0.340494,1.21853,-0.46001
-85.1399,0.99808,0.0435426,2,0,-4.63513,-3.46741,0.0794621,-0.339009,-0.955475,-1.95578
-85.0478,0.993012,0.0727638,0,0,-4.60085,-3.38979,0.0817954,0.349348,1.22431,-0.526189
-85.5358,0.878455,0.119159,0,0,-4.45354,-3.38816,-0.00465525,0.127685,5.48659,2.21383
-84.5862,1,0.145913,1,0,-4.9468,-2.55241,-0.176976,0.819848,3.18198,1.71353
-84.5862,5.79662e-05,0.240141,0,0,-4.9468,-2.55241,-0.935449,0.120441,3.18198,1.71353
-85.3929,0.950051,0.0342315,1,0,-4.82436,-2.49102,-0.830369,-0.4969,7.53007,3.39852
-85.1126,0.992214,0.0500723,2,0,-4.90897,-3.2253,0.889622,0.0883272,-3.73531,-3.47009
-84.6697,0.842556,0.0806297,1,0,-4.94341,-3.03063,-0.709604,-0.838868,-2.06111,-2.12201
-86.3118,0.718348,0.0902101,0,0,-5.26985,-3.00512,-0.598266,0.326021,-8.25212,-5.28795
-86.2863,0.750959,0.075047,1,0,-5.23444,-3.05437,1.34947,0.826313,-8.10148,-5.43145
# Adaptation terminated
# Step size = 0.0848526
# Diagonal elements of inverse mass matrix:
# 3.72884, 3.23089
